Checked,Master,Accession,Description,Coverage,# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,"Found in Sample: [S1] F1: 126, Sample, n/a","Found in Sample: [S2] F1: 127, Sample, APPPS1_SPR1","Found in Sample: [S3] F1: 128, Sample, APPPS1_SPR2","Found in Sample: [S4] F1: 129, Sample, APPPS1_NPR1","Found in Sample: [S5] F1: 130, Sample, APPPS1_NPR2","Found in Sample: [S6] F1: 131, Sample, WT_CONTROL",Abundance Ratio: (APPPS1_SPR1) / (APPPS1_NPR1),Abundance Ratio: (APPPS1_SPR2) / (APPPS1_NPR2),Abundance Ratio: (APPPS1_NPR1) / (WT_CONTROL),Abundance Ratio: (APPPS1_NPR2) / (WT_CONTROL),"Abundances (Normalized): F1: 126, Sample, n/a","Abundances (Normalized): F1: 127, Sample, APPPS1_SPR1","Abundances (Normalized): F1: 128, Sample, APPPS1_SPR2","Abundances (Normalized): F1: 129, Sample, APPPS1_NPR1","Abundances (Normalized): F1: 130, Sample, APPPS1_NPR2","Abundances (Normalized): F1: 131, Sample, WT_CONTROL",emPAI,# Razor Peptides,Score Sequest HT,# Peptides Sequest HT
FALSE,Master Protein,P0C027,Diphosphoinositol polyphosphate phosphohydrolase 3-alpha OS=Mus musculus GN=Nudt10 PE=1 SV=1,53.65853659,10,23,6,1,164,18.581,5.69,High,High,High,High,High,High,1.231,1.169,1.027,1.168,5299.6,11020.5,11909,8952.2,10186.7,8719.3,22.101,5,78.03384233,10
FALSE,Master Protein,Q9WUT3,Ribosomal protein S6 kinase alpha-2 OS=Mus musculus GN=Rps6ka2 PE=1 SV=1,20.4638472,14,25,11,1,733,83.104,8.5,High,High,High,High,High,High,1.057,0.984,1.409,1.616,11629.8,8731.4,9323.1,8264.3,9477.5,5864.9,1.184,2,77.96810961,14
FALSE,Master Protein,Q920M7,Synaptotagmin-17 OS=Mus musculus GN=Syt17 PE=1 SV=1,26.17021277,13,30,13,1,470,53.26,7.15,High,High,High,High,High,High,1.465,1.225,1.495,1.703,10973.4,9164.2,8728.7,6256.9,7127.1,4185.3,2.262,0,77.94120944,13
FALSE,Master Protein,Q9DD18,D-tyrosyl-tRNA(Tyr) deacylase 1 OS=Mus musculus GN=Dtd1 PE=1 SV=2,27.27272727,6,19,6,1,209,23.37,7.87,High,High,High,High,High,High,1.322,1.036,1.027,1.066,3636.5,9434.2,7677.6,7134.9,7411.8,6950.4,3.924,0,77.92972064,6
FALSE,Master Protein,Q7TNC4,Putative RNA-binding protein Luc7-like 2 OS=Mus musculus GN=Luc7l2 PE=1 SV=1,33.16326531,14,24,10,1,392,46.555,10.1,High,High,High,High,High,High,1.077,1.045,0.864,0.803,7693.5,7447.2,6711.3,6914.9,6425.1,8001.4,3.786,4,77.87223959,14
FALSE,Master Protein,Q8VCD6,Receptor expression-enhancing protein 2 OS=Mus musculus GN=Reep2 PE=1 SV=2,38.18897638,9,27,9,1,254,28.419,9.41,High,High,High,High,High,High,0.925,0.904,1.081,1.102,11423.5,11742.5,11704.2,12700.3,12949.1,11754,6.743,0,77.87178731,9
FALSE,Master Protein,Q3TZZ7,Extended synaptotagmin-2 OS=Mus musculus GN=Esyt2 PE=1 SV=1,11.36094675,10,23,10,1,845,94.081,7.75,High,High,High,High,High,High,1.152,1.004,1.125,1.068,6993.4,8317.5,6875.5,7221.6,6849.7,6416.5,0.797,0,77.8335402,10
FALSE,Master Protein,Q9D4C9,Clavesin-1 OS=Mus musculus GN=Clvs1 PE=1 SV=1,28.24858757,12,22,11,1,354,40.588,6.73,High,High,High,High,High,High,1.1,0.882,1.069,1.061,5130.3,5276.4,4198.3,4796.8,4760.8,4487.1,3.062,1,77.82399547,12
FALSE,Master Protein,Q810B6,Rabankyrin-5 OS=Mus musculus GN=Ankfy1 PE=1 SV=2,12.5748503,12,26,12,1,1169,128.571,5.91,High,High,High,High,High,High,1.212,1.104,1.09,1.064,8706.2,8033.9,7142.4,6627.6,6466.8,6080.6,0.693,0,77.72640836,12
FALSE,Master Protein,O55142,60S ribosomal protein L35a OS=Mus musculus GN=Rpl35a PE=1 SV=2,58.18181818,10,28,10,1,110,12.546,10.89,High,High,High,High,High,High,0.811,0.669,0.846,0.975,22944.7,8889.9,8459.2,10967.8,12638.5,12968.1,27.48,0,77.65990996,10
FALSE,Master Protein,O54984,ATPase Asna1 OS=Mus musculus GN=Asna1 PE=1 SV=2,22.98850575,7,24,7,1,348,38.797,4.91,High,High,High,High,High,High,0.883,0.947,0.879,0.927,3835.9,8017.6,9066.7,9080.9,9571.5,10328.7,2.981,0,77.61463904,7
FALSE,Master Protein,Q9WTX5,S-phase kinase-associated protein 1 OS=Mus musculus GN=Skp1 PE=1 SV=3,47.85276074,11,26,11,1,163,18.66,4.54,High,High,High,High,High,High,1.364,1.037,0.813,1.014,7977.6,14961.9,14180.6,10970.4,13676.6,13485.5,18.307,0,77.58820927,11
FALSE,Master Protein,Q3TLI0,Trafficking protein particle complex subunit 10 OS=Mus musculus GN=Trappc10 PE=1 SV=2,11.19936458,12,26,12,1,1259,141.499,5.96,High,High,High,High,High,High,1.271,1.151,1.058,1.027,7009,6390.3,5623,5029.1,4884.7,4755.1,0.808,0,77.52227819,12
FALSE,Master Protein,P97355,Spermine synthase OS=Mus musculus GN=Sms PE=1 SV=1,31.96721311,12,34,12,1,366,41.287,5.06,High,High,High,High,High,High,0.972,1,1.012,0.937,10011.6,15863,15103.9,16323.8,15104.8,16123.7,4.754,0,77.45148993,12
FALSE,Master Protein,Q8C754,Vacuolar protein sorting-associated protein 52 homolog OS=Mus musculus GN=Vps52 PE=1 SV=1,18.53388658,11,24,11,1,723,81.993,5.9,High,High,High,High,High,High,1.242,1.524,1.088,1.037,3357.5,6781.4,7935.3,5461.5,5207.6,5021.9,0.896,0,77.36155844,11
FALSE,Master Protein,O55023,Inositol monophosphatase 1 OS=Mus musculus GN=Impa1 PE=1 SV=1,32.85198556,9,26,9,1,277,30.416,5.19,High,High,High,High,High,High,2.217,1.646,0.744,0.789,8326.8,10366.1,8166.4,4675.5,4960.1,6285.5,4.995,0,77.29526234,9
FALSE,Master Protein,Q8CGA0,Protein phosphatase 1F OS=Mus musculus GN=Ppm1f PE=1 SV=1,20.3539823,8,25,8,1,452,49.58,5.3,High,High,High,High,High,High,1.113,0.959,1.047,1.102,3884.7,10461.9,9497.3,9400.7,9901.9,8981.9,1.721,0,77.26528966,8
FALSE,Master Protein,Q9WUR2,"Enoyl-CoA delta isomerase 2, mitochondrial OS=Mus musculus GN=Eci2 PE=1 SV=2",13.04347826,5,25,5,1,391,43.24,8.92,High,High,High,High,High,High,1.072,1.11,1.02,0.978,2914.6,8657.8,8588.8,8076.6,7739.7,7914.6,2.162,0,77.14660144,5
FALSE,Master Protein,Q6ZWR4,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform OS=Mus musculus GN=Ppp2r2b PE=1 SV=1,19.63882619,10,26,1,1,443,51.678,6.44,Not Found,High,High,High,High,High,0.874,1.15,1.083,1.103,,255.5,342.2,292.4,297.7,270,2.162,0,77.13095832,10
FALSE,Master Protein,Q9R0N3,Synaptotagmin-11 OS=Mus musculus GN=Syt11 PE=1 SV=2,22.55813953,9,26,9,1,430,48.302,9.11,High,High,High,High,High,High,2.901,2.796,1.173,1.151,9498,16235.6,15359.6,5596.2,5493.1,4772.6,3.642,0,77.07778203,9
FALSE,Master Protein,Q8BK63,Casein kinase I isoform alpha OS=Mus musculus GN=Csnk1a1 PE=1 SV=2,16.02373887,4,30,4,1,337,38.89,9.57,High,High,High,High,High,High,0.7,0.843,0.948,0.929,1854.9,3872.9,4569.4,5530.1,5421,5835.4,1.228,0,77.03896523,4
FALSE,Master Protein,Q924M7,Mannose-6-phosphate isomerase OS=Mus musculus GN=Mpi PE=1 SV=1,31.678487,10,21,10,1,423,46.545,5.95,High,High,High,High,High,High,1.517,1.106,0.956,0.994,2248.2,6207.7,4709.7,4093.3,4256.9,4282.5,2.775,0,77.00234127,10
FALSE,Master Protein,Q9ERR1,Nuclear distribution protein nudE-like 1 OS=Mus musculus GN=Ndel1 PE=1 SV=2,23.47826087,9,26,7,1,345,38.342,5.24,High,High,High,High,High,High,1.141,0.93,0.967,1.018,4402.4,10284.4,8830.3,9012.6,9491.8,9323.1,1.807,2,76.99586308,9
FALSE,Master Protein,P62852,40S ribosomal protein S25 OS=Mus musculus GN=Rps25 PE=1 SV=1,40.8,7,30,7,1,125,13.734,10.11,High,High,High,High,High,High,0.663,0.749,0.935,0.956,7740.6,9372.5,10810.1,14128.5,14441.6,15104,45.416,0,76.99000442,7
FALSE,Master Protein,Q8BMA6,Signal recognition particle subunit SRP68 OS=Mus musculus GN=Srp68 PE=1 SV=2,28,15,28,15,1,625,70.53,8.57,High,High,High,High,High,High,0.957,0.875,1.113,1.098,9139.2,7904,7125.1,8255,8143.5,7417.5,1.754,0,76.89216089,15
FALSE,Master Protein,Q3U7R1,Extended synaptotagmin-1 OS=Mus musculus GN=Esyt1 PE=1 SV=2,13.36996337,15,25,15,1,1092,121.478,5.95,High,High,High,High,High,High,1.173,1.103,0.8,0.7,6334.6,9509,7823.1,8104.5,7094.9,10132.3,1.009,0,76.84789836,15
FALSE,Master Protein,Q80XA6,RalBP1-associated Eps domain-containing protein 2 OS=Mus musculus GN=Reps2 PE=1 SV=1,25.91170825,13,28,12,1,521,57.714,7.53,High,High,High,High,High,High,0.899,0.786,1.048,1.067,10870,5061.9,4511.2,5632.9,5736.5,5374.5,2.384,0,76.81155169,13
FALSE,Master Protein,Q99JH7,Calsyntenin-3 OS=Mus musculus GN=Clstn3 PE=1 SV=1,10.9832636,11,26,11,1,956,105.805,5.34,High,High,High,High,High,High,2.719,2.845,1.06,1.007,3108.8,15866.3,15768.7,5835.9,5543.2,5506.6,1.276,0,76.68492782,11
FALSE,Master Protein,Q9DBL1,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus GN=Acadsb PE=1 SV=1",29.62962963,10,23,10,1,432,47.843,7.87,High,High,High,High,High,High,1.247,1.19,0.956,0.977,9180.3,10424.1,10168.8,8360.3,8548.8,8745.8,1.929,0,76.65986395,10
FALSE,Master Protein,Q8BH55,Threonine synthase-like 1 OS=Mus musculus GN=Thnsl1 PE=1 SV=1,17.1352075,14,26,14,1,747,83.047,7.2,High,High,High,High,High,High,0.849,0.853,0.9,0.933,2762.1,7230.8,7531.7,8516.6,8827.2,9460.6,1.219,0,76.59257269,14
FALSE,Master Protein,Q9JKN6,RNA-binding protein Nova-1 OS=Mus musculus GN=Nova1 PE=1 SV=2,24.26035503,12,27,12,1,507,51.724,8.72,High,High,High,High,High,High,0.847,0.733,0.802,0.766,10593.3,6225.1,5149.3,7352.8,7025.2,9166.7,3.924,0,76.57409799,12
FALSE,Master Protein,Q7TN79,A-kinase anchor protein 7 isoform gamma OS=Mus musculus GN=Akap7 PE=1 SV=2,13.05732484,7,22,7,1,314,35.46,7.87,High,High,High,High,High,High,1.19,1.097,0.965,0.901,4912.7,9780.8,8419.7,8218.3,7672,8516.1,1.994,0,76.48455286,7
FALSE,Master Protein,A2ASZ8,Calcium-binding mitochondrial carrier protein SCaMC-2 OS=Mus musculus GN=Slc25a25 PE=1 SV=1,18.76332623,10,27,7,1,469,52.587,8.54,High,High,High,High,High,High,1.067,0.886,1.058,1.024,16888.1,4066.8,3269.6,3811.7,3691,3603.1,1.548,0,76.37718439,10
FALSE,Master Protein,Q8BL86,Metallo-beta-lactamase domain-containing protein 2 OS=Mus musculus GN=Mblac2 PE=1 SV=2,41.57706093,10,25,10,1,279,31.186,6.86,High,High,High,High,High,High,1.392,1.19,1.08,1.093,6048.2,9707,8394.8,6972,7052.7,6453.1,3.217,0,76.19089723,10
FALSE,Master Protein,P14115,60S ribosomal protein L27a OS=Mus musculus GN=Rpl27a PE=1 SV=5,42.56756757,8,25,8,1,148,16.595,11.12,High,High,High,High,High,High,0.954,0.975,0.971,0.929,15985.9,11004.1,10756.5,11539.4,11038,11887.9,7.377,0,76.18259382,8
FALSE,Master Protein,P70280,Vesicle-associated membrane protein 7 OS=Mus musculus GN=Vamp7 PE=1 SV=1,40.90909091,10,27,10,1,220,24.951,8.6,High,High,High,High,High,High,2.304,2.125,1.168,1.122,53211,15159.3,13435.4,6578.8,6322.2,5634.5,6.627,0,76.1230588,10
FALSE,Master Protein,Q80W04,Transmembrane and coiled-coil domains protein 2 OS=Mus musculus GN=Tmcc2 PE=1 SV=1,21.95467422,13,29,11,1,706,77.007,6.84,High,High,High,High,High,High,1.096,0.934,1.18,1.258,10268.7,6086.4,5532.7,5555.6,5921.5,4707.4,1.371,2,75.86840487,13
FALSE,Master Protein,Q9QWW1,Homer protein homolog 2 OS=Mus musculus GN=Homer2 PE=1 SV=1,31.07344633,11,21,10,1,354,40.545,6.01,High,High,High,High,High,High,1.079,0.851,1.031,1.138,14300,6907.9,6009.1,6399.3,7063.6,6209.5,2.039,0,75.85312343,11
FALSE,Master Protein,P51791,H(+)/Cl(-) exchange transporter 3 OS=Mus musculus GN=Clcn3 PE=1 SV=2,10.63569682,10,26,9,1,818,90.81,6.28,High,High,High,High,High,High,2.258,2.096,1.002,1.005,12293.6,11497.3,10713.8,5091.8,5110.8,5083.3,1.456,1,75.81576526,10
FALSE,Master Protein,P47802,Metaxin-1 OS=Mus musculus GN=Mtx1 PE=1 SV=1,25.23659306,8,21,8,1,317,35.601,6.18,High,High,High,High,High,High,1.029,1.072,0.885,0.885,8261.8,11088,11548.2,10776.2,10772.4,12173.3,1.346,0,75.79024649,8
FALSE,Master Protein,P70122,Ribosome maturation protein SBDS OS=Mus musculus GN=Sbds PE=1 SV=4,46,10,24,10,1,250,28.762,8.76,High,High,High,High,High,High,1.101,0.954,1.047,1.091,7367.3,8788.8,7930.3,7980.4,8316.5,7620.8,3.806,0,75.77279854,10
FALSE,Master Protein,Q9JJL8,"Serine--tRNA ligase, mitochondrial OS=Mus musculus GN=Sars2 PE=1 SV=2",22.00772201,9,31,9,1,518,58.28,7.9,High,High,High,High,High,High,0.974,0.889,0.996,0.971,6829.8,7100,6321.2,7286.2,7108.1,7318.4,1.88,0,75.73275495,9
FALSE,Master Protein,Q6PGB6,N-alpha-acetyltransferase 50 OS=Mus musculus GN=Naa50 PE=1 SV=1,30.17751479,5,25,5,1,169,19.402,8.81,High,High,High,High,High,High,0.919,0.848,1.124,1.117,1636.3,5482.7,5028.6,5964.4,5927.6,5306.1,7.254,0,75.72951698,5
FALSE,Master Protein,Q7TSI3,Serine/threonine-protein phosphatase 6 regulatory subunit 1 OS=Mus musculus GN=Ppp6r1 PE=1 SV=1,17.87383178,11,30,11,1,856,94.468,4.64,High,High,High,High,High,High,1.284,1.111,1.071,1.03,8445.5,4838,4026.1,3767.4,3624.7,3519.3,1.598,0,75.5814575,11
FALSE,Master Protein,Q8C166,Copine-1 OS=Mus musculus GN=Cpne1 PE=1 SV=1,15.85820896,11,26,11,1,536,58.849,5.66,High,High,High,High,High,High,1.193,1.126,1.033,1.14,9001.4,10925.6,11373.8,9156,10102.5,8863.4,2.162,0,75.53227842,11
FALSE,Master Protein,Q8K3G9,DCC-interacting protein 13-beta OS=Mus musculus GN=Appl2 PE=1 SV=1,19.33534743,10,23,9,1,662,73.807,5.03,High,High,High,High,High,High,1.585,1.38,1.012,0.959,3321.8,6038.5,4983.5,3809.4,3611,3764.8,1.3,0,75.52935767,10
FALSE,Master Protein,Q80TL7,Protein MON2 homolog OS=Mus musculus GN=Mon2 PE=1 SV=2,4.781341108,9,24,9,1,1715,188.958,6.13,High,High,High,High,High,High,1.156,0.99,1.051,1.033,13961,8577.9,7219,7419.5,7293.9,7058.1,0.292,0,75.51622462,9
FALSE,Master Protein,O88322,Nidogen-2 OS=Mus musculus GN=Nid2 PE=1 SV=2,10.19244476,12,26,12,1,1403,153.816,5.38,High,High,High,High,High,High,1.139,0.948,0.837,0.813,5974.9,5833.8,4714.8,5121.5,4973.6,6119.2,0.778,0,75.51175833,12
FALSE,Master Protein,Q80VP0,Tectonin beta-propeller repeat-containing protein 1 OS=Mus musculus GN=Tecpr1 PE=1 SV=1,11.5780446,11,24,11,1,1166,130.184,6.48,High,High,High,High,High,High,1.121,1.097,0.953,0.892,7953.1,7379.2,6764.8,6585.3,6165.7,6912.8,0.843,0,75.51039457,11
FALSE,Master Protein,O08582,GTP-binding protein 1 OS=Mus musculus GN=Gtpbp1 PE=1 SV=2,21.55688623,12,22,12,1,668,72.255,8.29,High,High,High,High,High,High,1.104,1.023,1.002,0.952,11098.6,7396.9,6514.2,6699,6365.5,6685.4,1.572,0,75.46317887,12
FALSE,Master Protein,Q9Z351,Potassium voltage-gated channel subfamily KQT member 2 OS=Mus musculus GN=Kcnq2 PE=1 SV=1,15.01976285,10,22,10,1,759,84.397,9.69,High,High,High,High,High,High,1.403,0.965,1.368,1.429,2732.7,9251.7,6654.2,6595.7,6892.2,4821.6,0.741,0,75.43769193,10
FALSE,Master Protein,P37804,Transgelin OS=Mus musculus GN=Tagln PE=1 SV=3,53.73134328,8,33,7,1,201,22.561,8.81,High,High,High,High,High,High,1.536,1.256,1.121,0.903,132814.8,5911.6,3893.7,3848.8,3099.9,3434.8,4.456,0,75.34880698,8
FALSE,Master Protein,Q9Z2C4,Myotubularin-related protein 1 OS=Mus musculus GN=Mtmr1 PE=1 SV=1,18.38565022,10,23,10,1,669,75.266,6.8,High,High,High,High,High,High,0.763,1.015,1.039,1.046,7203.4,6407.2,8592.2,8402.7,8462.7,8089.7,1.371,0,75.26282263,10
FALSE,Master Protein,Q8C0P5,Coronin-2A OS=Mus musculus GN=Coro2a PE=2 SV=1,19.27480916,12,29,12,1,524,59.535,7.71,High,High,High,High,High,High,1.213,1.187,0.943,0.845,47786.5,11102.2,9740.1,9153.3,8204.3,9708.9,2.07,0,75.00385547,12
FALSE,Master Protein,P63054,Purkinje cell protein 4 OS=Mus musculus GN=Pcp4 PE=3 SV=2,45.16129032,4,19,4,1,62,6.803,6.71,High,High,High,High,High,High,1.034,1.274,1.109,0.965,97837.2,8762.7,9385,8471.2,7367,7637.4,62.096,0,74.89616656,4
FALSE,Master Protein,Q64378,Peptidyl-prolyl cis-trans isomerase FKBP5 OS=Mus musculus GN=Fkbp5 PE=1 SV=1,22.80701754,11,28,11,1,456,50.934,7.8,High,High,High,High,High,High,0.884,0.857,1.222,1.271,14112.5,8750,8823.3,9898.8,10297.8,8099.2,1.412,0,74.86597753,11
FALSE,Master Protein,Q9D0M5,"Dynein light chain 2, cytoplasmic OS=Mus musculus GN=Dynll2 PE=1 SV=1",64.04494382,5,28,3,1,89,10.343,7.37,High,High,High,High,High,High,1.498,1.06,0.633,0.628,1232.3,8153.8,5725.2,5442.2,5401.2,8600.2,315.228,0,74.81468725,5
FALSE,Master Protein,Q9WVG6,Histone-arginine methyltransferase CARM1 OS=Mus musculus GN=Carm1 PE=1 SV=2,19.73684211,11,24,11,1,608,65.811,6.77,High,High,High,High,High,High,1.323,1.108,1.063,1.08,6327.8,6729.5,5726.1,5087,5170.3,4785.7,2.047,0,74.57271397,11
FALSE,Master Protein,B9EJ86,Oxysterol-binding protein-related protein 8 OS=Mus musculus GN=Osbpl8 PE=1 SV=1,15.63554556,13,22,13,1,889,101.205,6.96,High,High,High,High,High,High,1.102,1.029,1.012,0.995,9335.7,8045.7,7390.7,7303.4,7181.8,7217,1.019,0,74.56352091,13
FALSE,Master Protein,Q68FM6,Protein phosphatase 1 regulatory subunit 29 OS=Mus musculus GN=Elfn2 PE=1 SV=1,15.91737546,11,23,9,1,823,89.972,7.52,High,High,High,High,High,High,0.734,0.7,1.273,1.32,6171.4,9646.7,9533.5,13143.8,13624.2,10323.4,1.015,2,74.53040242,11
FALSE,Master Protein,P61205,ADP-ribosylation factor 3 OS=Mus musculus GN=Arf3 PE=2 SV=2,36.4640884,5,23,1,1,181,20.588,7.43,High,High,High,High,High,High,1.335,1.168,1.216,1.397,3029.9,5290.3,5318.7,3963.9,4555.1,3260.5,3.642,2,74.50509179,5
FALSE,Master Protein,Q3UKC1,Tax1-binding protein 1 homolog OS=Mus musculus GN=Tax1bp1 PE=1 SV=2,22.97297297,17,30,17,1,814,93.572,5.33,High,High,High,High,High,High,1.511,1.388,1.044,1.014,6669.8,11910.4,10624.9,7884.5,7657.4,7554.4,1.383,0,74.48389459,17
FALSE,Master Protein,P97371,Proteasome activator complex subunit 1 OS=Mus musculus GN=Psme1 PE=1 SV=2,30.12048193,8,26,7,1,249,28.655,5.97,High,High,High,High,High,High,1.503,1.339,1.105,1.211,7067.1,12225.8,11935.6,8133.9,8914.4,7362.4,3.329,1,74.47009957,8
FALSE,Master Protein,Q8JZR0,Long-chain-fatty-acid--CoA ligase 5 OS=Mus musculus GN=Acsl5 PE=1 SV=1,13.46998536,9,27,8,1,683,76.157,7.09,High,High,High,High,High,High,1.207,1.253,0.831,0.734,8386.4,9471.4,8688.9,7849.8,6936,9443.4,0.986,0,74.46253192,9
FALSE,Master Protein,Q69ZR2,E3 ubiquitin-protein ligase HECTD1 OS=Mus musculus GN=Hectd1 PE=1 SV=2,7.104660046,13,26,13,1,2618,289.905,5.41,High,High,High,High,High,High,1.071,1.037,1.174,1.126,9636.6,4466.3,4149.1,4172.1,4001.9,3553.2,0.27,0,74.39006126,13
FALSE,Master Protein,O89001,Carboxypeptidase D OS=Mus musculus GN=Cpd PE=1 SV=2,14.74219317,18,29,18,1,1377,152.31,6.18,High,High,High,High,High,High,1.027,0.886,1.179,1.189,19684.3,8327.2,7245,8108.8,8177.7,6880.1,0.791,0,74.19540107,18
FALSE,Master Protein,Q08642,Protein-arginine deiminase type-2 OS=Mus musculus GN=Padi2 PE=1 SV=2,15.89895988,9,26,9,1,673,76.2,5.53,High,High,High,High,High,High,1.611,1.365,1.127,1.066,9023.8,8866.3,7105.3,5502.9,5203.4,4883,1.223,0,74.14656901,9
FALSE,Master Protein,Q99JX3,Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3,21.50776053,9,21,9,1,451,47.009,4.79,High,High,High,High,High,High,0.976,0.795,1.005,1.063,6759.3,7679.5,6613.2,7864.8,8316.8,7824.7,6.356,0,74.1346271,9
FALSE,Master Protein,Q9JKK1,Syntaxin-6 OS=Mus musculus GN=Stx6 PE=1 SV=1,23.52941176,9,23,9,1,255,28.979,4.92,High,High,High,High,High,High,1.099,1.049,0.976,0.919,7891.3,7631.9,6854.5,6943.8,6536.1,7113.2,7.66,0,74.12562513,9
FALSE,Master Protein,Q9WTR5,Cadherin-13 OS=Mus musculus GN=Cdh13 PE=1 SV=2,17.78711485,9,22,9,1,714,78.137,5.12,High,High,High,High,High,High,1.045,0.778,1.727,2.214,5106.8,7324.2,6988.8,7005.5,8981.6,4056.8,1.39,0,74.06483209,9
FALSE,Master Protein,Q921J2,GTP-binding protein Rheb OS=Mus musculus GN=Rheb PE=1 SV=1,37.5,8,25,7,1,184,20.439,5.92,High,High,High,High,High,High,1.118,1.273,1.197,1.135,7220,12429.3,13423,11116.2,10543.8,9288.9,7.483,1,74.04464245,8
FALSE,Master Protein,Q6ZQ29,Serine/threonine-protein kinase TAO2 OS=Mus musculus GN=Taok2 PE=1 SV=3,12.01612903,14,22,12,1,1240,139.211,7.06,High,High,High,High,High,High,0.981,0.881,1.056,1.018,5720.7,8039.6,6963.9,8196,7906.2,7764.6,0.663,0,74.0103066,14
FALSE,Master Protein,Q8CE90,Dual specificity mitogen-activated protein kinase kinase 7 OS=Mus musculus GN=Map2k7 PE=1 SV=1,11.96261682,6,25,6,1,535,59.274,9.11,High,High,High,High,High,High,1.043,1.004,0.989,0.991,9813.9,5332.7,5144.8,5112.3,5123.3,5170.4,0.911,0,73.9889617,6
FALSE,Master Protein,P35123,Ubiquitin carboxyl-terminal hydrolase 4 OS=Mus musculus GN=Usp4 PE=1 SV=3,15.8004158,13,25,11,1,962,108.274,5.64,High,High,High,High,High,High,1.189,1.091,1.032,0.959,4748.3,6329.1,5397.5,5322.9,4946.7,5160.1,1.243,0,73.8912437,13
FALSE,Master Protein,Q6ZQI3,Malectin OS=Mus musculus GN=Mlec PE=1 SV=2,31.61512027,10,27,10,1,291,32.322,6.05,High,High,High,High,High,High,1.194,1.013,1.034,1.089,7467.7,13753,12292.8,11519.5,12130.1,11143.6,3.962,0,73.8536365,10
FALSE,Master Protein,Q80ZI6,E3 ubiquitin-protein ligase LRSAM1 OS=Mus musculus GN=Lrsam1 PE=1 SV=1,19.25722146,13,26,13,1,727,83.923,6.14,High,High,High,High,High,High,1.328,1.254,1.15,1.113,7772.3,6961.4,6362.9,5243.2,5074,4560.2,1.409,0,73.69254506,13
FALSE,Master Protein,Q9DB15,"39S ribosomal protein L12, mitochondrial OS=Mus musculus GN=Mrpl12 PE=1 SV=2",26.86567164,8,24,8,1,201,21.695,9.29,High,High,High,High,High,High,1.284,0.823,0.973,1.106,8319.9,10258.3,7464.8,7989.2,9075.1,8207.8,6.499,0,73.61362481,8
FALSE,Master Protein,Q6PF93,Phosphatidylinositol 3-kinase catalytic subunit type 3 OS=Mus musculus GN=Pik3c3 PE=1 SV=1,17.13641488,13,25,13,1,887,101.423,6.73,High,High,High,High,High,High,1.486,1.258,0.993,0.952,8957.7,9773.5,7932.5,6575.2,6306.5,6622,0.9,0,73.59074759,13
FALSE,Master Protein,Q8K0T4,Katanin p60 ATPase-containing subunit A-like 1 OS=Mus musculus GN=Katnal1 PE=1 SV=1,32.37704918,14,26,14,1,488,55.13,7.09,High,High,High,High,High,High,1.213,1.026,1.04,1.022,9477.1,12846.9,10673.8,10588.9,10402.1,10180.3,2.075,0,73.58381188,14
FALSE,Master Protein,P31750,RAC-alpha serine/threonine-protein kinase OS=Mus musculus GN=Akt1 PE=1 SV=2,29.16666667,12,26,6,1,480,55.672,5.9,High,High,High,High,High,High,1.288,1.005,1.061,1.103,1201,4564.8,3703.8,3545.2,3684.2,3341.5,1.434,1,73.57047617,12
FALSE,Master Protein,Q00558,Factor VIII intron 22 protein OS=Mus musculus GN=F8a1 PE=1 SV=1,21.57894737,7,18,7,1,380,40.464,6.89,High,High,High,High,High,High,1.23,1.11,0.906,0.862,7141.1,5900.8,5067.8,4797.5,4564,5293.9,4.08,0,73.42119241,7
FALSE,Master Protein,Q9D3A9,Protein tweety homolog 1 OS=Mus musculus GN=Ttyh1 PE=1 SV=1,12.66666667,5,23,5,1,450,49.001,5.03,High,High,High,High,High,High,1.105,1.069,0.994,0.96,8468.5,7260.5,6781.4,6568.1,6346,6607,1.955,0,73.35946321,5
FALSE,Master Protein,Q60610,T-lymphoma invasion and metastasis-inducing protein 1 OS=Mus musculus GN=Tiam1 PE=1 SV=1,11.62790698,18,29,17,1,1591,177.423,6.67,High,High,High,High,High,High,1.187,1.035,1.27,1.368,15034.1,9472.4,8895.9,7978.6,8591.8,6280.7,0.557,1,73.30000257,18
FALSE,Master Protein,P70408,Cadherin-10 OS=Mus musculus GN=Cdh10 PE=1 SV=3,18.02030457,11,20,9,1,788,88.257,4.94,High,High,High,High,High,High,1.142,0.986,0.966,0.937,4205.9,6533.9,5471.8,5720.9,5548.2,5922.3,0.986,2,73.20774198,11
FALSE,Master Protein,P97765,WW domain-binding protein 2 OS=Mus musculus GN=Wbp2 PE=1 SV=1,22.60536398,6,28,6,1,261,28.013,6.33,High,High,High,High,High,High,1.383,1.267,0.876,0.863,68203.9,17026.1,15355.6,12310.6,12117.9,14046.7,9,0,73.03315616,6
